2018-02-25 16:48:12.357170 UTC | [experiment_2018_02_25_16_48_09_0001] Populating workers...
2018-02-25 16:48:14.603041 UTC | [experiment_2018_02_25_16_48_09_0001] Populated
2018-02-25 16:48:17.215712 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #0 | Training started
2018-02-25 16:48:17.442303 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #0 | Training finished
2018-02-25 16:48:17.442544 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #1 | Training started
2018-02-25 16:48:17.665725 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #1 | Training finished
2018-02-25 16:48:17.666086 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #2 | Training started
2018-02-25 16:48:17.895459 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #2 | Training finished
2018-02-25 16:48:17.895681 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #3 | Training started
2018-02-25 16:48:18.115902 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #3 | Training finished
2018-02-25 16:48:18.116150 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #4 | Training started
2018-02-25 16:48:18.345130 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #4 | Training finished
2018-02-25 16:48:18.345357 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #5 | Training started
2018-02-25 16:48:18.574674 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #5 | Training finished
2018-02-25 16:48:18.574918 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #6 | Training started
2018-02-25 16:48:18.798963 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #6 | Training finished
2018-02-25 16:48:18.799187 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #7 | Training started
2018-02-25 16:48:19.024526 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #7 | Training finished
2018-02-25 16:48:19.027205 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #8 | Training started
2018-02-25 16:48:19.254281 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #8 | Training finished
2018-02-25 16:48:19.254509 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #9 | Training started
2018-02-25 16:48:19.533934 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #9 | Training finished
2018-02-25 16:48:19.534146 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #9 | Collecting samples for evaluation
2018-02-25 16:48:22.448528 UTC | -----------------------  -----------
2018-02-25 17:04:54.096359 UTC | AverageEsReturn            2.79503
2018-02-25 17:04:54.096442 UTC | StdEsReturn                9.60145
2018-02-25 17:04:54.096522 UTC | MaxEsReturn               10
2018-02-25 17:04:54.096601 UTC | MinEsReturn              -10
2018-02-25 17:04:54.096684 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:04:54.096766 UTC | AverageQLoss               0.080347
2018-02-25 17:04:54.096889 UTC | AveragePolicySurr         -0.468706
2018-02-25 17:04:54.096979 UTC | AverageQ                   0.26342
2018-02-25 17:04:54.097116 UTC | AverageAbsQ                0.648252
2018-02-25 17:04:54.097216 UTC | AverageY                   0.262698
2018-02-25 17:04:54.097311 UTC | AverageAbsY                0.722941
2018-02-25 17:04:54.097398 UTC | AverageAbsQYDiff           0.174659
2018-02-25 17:04:54.097502 UTC | AverageAction              0.833778
2018-02-25 17:04:54.097596 UTC | PolicyRegParamNorm        29.2879
2018-02-25 17:04:54.097691 UTC | QFunRegParamNorm          14.5332
2018-02-25 17:04:54.097777 UTC | AverageForwardProgress     0
2018-02-25 17:04:54.097985 UTC | MaxForwardProgress         0
2018-02-25 17:04:54.098093 UTC | MinForwardProgress         0
2018-02-25 17:04:54.098173 UTC | StdForwardProgress         0
2018-02-25 17:04:54.098248 UTC | -----------------------  ----------
2018-02-25 17:04:54.098554 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #34 | Training started
2018-02-25 17:05:33.234059 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #34 | Training finished
2018-02-25 17:05:33.234284 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #34 | Collecting samples for evaluation
2018-02-25 17:05:36.380824 UTC | -----------------------  -----------
2018-02-25 17:05:36.381134 UTC | Epoch                     34
2018-02-25 17:05:36.381246 UTC | AverageReturn             10
2018-02-25 17:05:36.381352 UTC | StdReturn                  0
2018-02-25 17:05:36.381437 UTC | MaxReturn                 10
2018-02-25 17:05:36.381521 UTC | MinReturn                 10
2018-02-25 17:05:36.381604 UTC | AverageEsReturn            2.69461
2018-02-25 17:05:36.381690 UTC | StdEsReturn                9.63011
2018-02-25 17:05:36.381769 UTC | MaxEsReturn               10
2018-02-25 17:05:36.381847 UTC | MinEsReturn              -10
2018-02-25 17:05:36.381925 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:05:36.381996 UTC | AverageQLoss               0.0816698
2018-02-25 17:05:36.382068 UTC | AveragePolicySurr         -0.467332
2018-02-25 17:05:36.382141 UTC | AverageQ                   0.262784
2018-02-25 17:05:36.382218 UTC | AverageAbsQ                0.659822
2018-02-25 17:05:36.382295 UTC | AverageY                   0.26203
2018-02-25 17:05:36.382405 UTC | AverageAbsY                0.736115
2018-02-25 17:05:36.382489 UTC | AverageAbsQYDiff           0.174608
2018-02-25 17:05:36.382567 UTC | AverageAction              0.798643
2018-02-25 17:05:36.382645 UTC | PolicyRegParamNorm        29.5168
2018-02-25 17:05:36.382734 UTC | QFunRegParamNorm          14.7162
2018-02-25 17:05:36.382815 UTC | AverageForwardProgress     0
2018-02-25 17:05:36.382895 UTC | MaxForwardProgress         0
2018-02-25 17:05:36.382978 UTC | MinForwardProgress         0
2018-02-25 17:05:36.383065 UTC | StdForwardProgress         0
2018-02-25 17:05:36.383147 UTC | -----------------------  -----------
2018-02-25 17:05:36.383488 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #35 | Training started
2018-02-25 17:06:15.302176 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #35 | Training finished
2018-02-25 17:06:15.302419 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #35 | Collecting samples for evaluation
2018-02-25 17:06:18.417630 UTC | -----------------------  -----------
2018-02-25 17:06:18.417927 UTC | Epoch                     35
2018-02-25 17:06:18.418034 UTC | AverageReturn             10
2018-02-25 17:06:18.418123 UTC | StdReturn                  0
2018-02-25 17:06:18.418224 UTC | MaxReturn                 10
2018-02-25 17:06:18.418323 UTC | MinReturn                 10
2018-02-25 17:06:18.418438 UTC | AverageEsReturn            2.36364
2018-02-25 17:06:18.418539 UTC | StdEsReturn                9.71665
2018-02-25 17:06:18.418643 UTC | MaxEsReturn               10
2018-02-25 17:06:18.418750 UTC | MinEsReturn              -10
2018-02-25 17:06:18.418855 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:06:18.418961 UTC | AverageQLoss               0.0830275
2018-02-25 17:06:18.419049 UTC | AveragePolicySurr         -0.463687
2018-02-25 17:06:18.419150 UTC | AverageQ                   0.262586
2018-02-25 17:06:18.419250 UTC | AverageAbsQ                0.659644
2018-02-25 17:06:18.419341 UTC | AverageY                   0.262718
2018-02-25 17:06:18.419424 UTC | AverageAbsY                0.741718
2018-02-25 17:06:18.419506 UTC | AverageAbsQYDiff           0.176472
2018-02-25 17:06:18.419614 UTC | AverageAction              0.806385
2018-02-25 17:06:18.419718 UTC | PolicyRegParamNorm        29.7411
2018-02-25 17:06:18.419808 UTC | QFunRegParamNorm          14.9347
2018-02-25 17:06:18.419924 UTC | AverageForwardProgress     0
2018-02-25 17:06:18.420035 UTC | MaxForwardProgress         0
2018-02-25 17:06:18.420138 UTC | MinForwardProgress         0
2018-02-25 17:06:18.420281 UTC | StdForwardProgress         0
2018-02-25 17:06:18.420397 UTC | -----------------------  -----------
2018-02-25 17:06:18.420739 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #36 | Training started
2018-02-25 17:06:57.353644 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #36 | Training finished
2018-02-25 17:06:57.353878 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #36 | Collecting samples for evaluation
2018-02-25 17:07:00.433649 UTC | -----------------------  ----------
2018-02-25 17:07:00.433944 UTC | Epoch                     36
2018-02-25 17:07:00.434049 UTC | AverageReturn             10
2018-02-25 17:07:00.434140 UTC | StdReturn                  0
2018-02-25 17:07:00.434218 UTC | MaxReturn                 10
2018-02-25 17:07:00.434289 UTC | MinReturn                 10
2018-02-25 17:07:00.434402 UTC | AverageEsReturn            3.58025
2018-02-25 17:07:00.434490 UTC | StdEsReturn                9.33712
2018-02-25 17:07:00.434570 UTC | MaxEsReturn               10
2018-02-25 17:07:00.434649 UTC | MinEsReturn              -10
2018-02-25 17:07:00.434720 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:07:00.434793 UTC | AverageQLoss               0.085461
2018-02-25 17:07:00.434872 UTC | AveragePolicySurr         -0.469914
2018-02-25 17:07:00.434950 UTC | AverageQ                   0.27051
2018-02-25 17:07:00.435024 UTC | AverageAbsQ                0.66343
2018-02-25 17:07:00.435102 UTC | AverageY                   0.270191
2018-02-25 17:07:00.435181 UTC | AverageAbsY                0.747628
2018-02-25 17:07:00.435259 UTC | AverageAbsQYDiff           0.177706
2018-02-25 17:07:00.435362 UTC | AverageAction              0.807148
2018-02-25 17:07:00.435450 UTC | PolicyRegParamNorm        29.9442
2018-02-25 17:07:00.435535 UTC | QFunRegParamNorm          15.1529
2018-02-25 17:07:00.435614 UTC | AverageForwardProgress     0
2018-02-25 17:07:00.435692 UTC | MaxForwardProgress         0
2018-02-25 17:07:00.435770 UTC | MinForwardProgress         0
2018-02-25 17:07:00.435848 UTC | StdForwardProgress         0
2018-02-25 17:07:00.435927 UTC | -----------------------  ----------
2018-02-25 17:07:00.436425 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #37 | Training started
2018-02-25 17:07:39.298229 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #37 | Training finished
2018-02-25 17:07:39.298471 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #37 | Collecting samples for evaluation
2018-02-25 17:07:42.386799 UTC | -----------------------  -----------
2018-02-25 17:07:42.387093 UTC | Epoch                     37
2018-02-25 17:07:42.387199 UTC | AverageReturn             10
2018-02-25 17:07:42.387720 UTC | StdReturn                  0
2018-02-25 17:07:42.387876 UTC | MaxReturn                 10
2018-02-25 17:07:42.387966 UTC | MinReturn                 10
2018-02-25 17:07:42.388052 UTC | AverageEsReturn            4.09639
2018-02-25 17:07:42.388143 UTC | StdEsReturn                9.12248
2018-02-25 17:07:42.388265 UTC | MaxEsReturn               10
2018-02-25 17:07:42.388364 UTC | MinEsReturn              -10
2018-02-25 17:07:42.388452 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:07:42.388536 UTC | AverageQLoss               0.0840753
2018-02-25 17:07:42.388624 UTC | AveragePolicySurr         -0.472699
2018-02-25 17:07:42.388712 UTC | AverageQ                   0.276071
2018-02-25 17:07:42.388794 UTC | AverageAbsQ                0.673352
2018-02-25 17:07:42.388885 UTC | AverageY                   0.276109
2018-02-25 17:07:42.388964 UTC | AverageAbsY                0.755639
2018-02-25 17:07:42.389037 UTC | AverageAbsQYDiff           0.177986
2018-02-25 17:07:42.389141 UTC | AverageAction              0.812043
2018-02-25 17:07:42.389217 UTC | PolicyRegParamNorm        30.1382
2018-02-25 17:07:42.389291 UTC | QFunRegParamNorm          15.3206
2018-02-25 17:07:42.389406 UTC | AverageForwardProgress     0
2018-02-25 17:07:42.389499 UTC | MaxForwardProgress         0
2018-02-25 17:07:42.389592 UTC | MinForwardProgress         0
2018-02-25 17:07:42.389689 UTC | StdForwardProgress         0
2018-02-25 17:07:42.389779 UTC | -----------------------  -----------
2018-02-25 17:07:42.390091 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #38 | Training started
2018-02-25 17:08:21.230224 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #38 | Training finished
2018-02-25 17:08:21.230455 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #38 | Collecting samples for evaluation
2018-02-25 17:08:24.282329 UTC | -----------------------  -----------
2018-02-25 17:08:24.282616 UTC | Epoch                     38
2018-02-25 17:08:24.282720 UTC | AverageReturn             10
2018-02-25 17:08:24.282809 UTC | StdReturn                  0
2018-02-25 17:08:24.282916 UTC | MaxReturn                 10
2018-02-25 17:08:24.282991 UTC | MinReturn                 10
2018-02-25 17:08:24.283075 UTC | AverageEsReturn            2.89157
2018-02-25 17:08:24.283159 UTC | StdEsReturn                9.57282
2018-02-25 17:08:24.283234 UTC | MaxEsReturn               10
2018-02-25 17:08:24.283307 UTC | MinEsReturn              -10
2018-02-25 17:08:24.283384 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:08:24.283459 UTC | AverageQLoss               0.0912318
2018-02-25 17:08:24.283578 UTC | AveragePolicySurr         -0.486845
2018-02-25 17:08:24.283674 UTC | AverageQ                   0.284605
2018-02-25 17:08:24.283760 UTC | AverageAbsQ                0.676997
2018-02-25 17:08:24.283850 UTC | AverageY                   0.284706
2018-02-25 17:08:24.283936 UTC | AverageAbsY                0.762498
2018-02-25 17:08:24.284014 UTC | AverageAbsQYDiff           0.183873
2018-02-25 17:08:24.284095 UTC | AverageAction              0.825442
2018-02-25 17:08:24.284175 UTC | PolicyRegParamNorm        30.324
2018-02-25 17:08:24.284260 UTC | QFunRegParamNorm          15.4747
2018-02-25 17:08:24.284344 UTC | AverageForwardProgress     0
2018-02-25 17:08:24.284430 UTC | MaxForwardProgress         0
2018-02-25 17:08:24.284515 UTC | MinForwardProgress         0
2018-02-25 17:08:24.284602 UTC | StdForwardProgress         0
2018-02-25 17:08:24.284690 UTC | -----------------------  -----------
2018-02-25 17:08:24.285004 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #39 | Training started
2018-02-25 17:09:03.215160 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #39 | Training finished
2018-02-25 17:09:03.215381 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #39 | Collecting samples for evaluation
2018-02-25 17:09:06.364391 UTC | -----------------------  ----------
2018-02-25 17:09:06.364683 UTC | Epoch                     39
2018-02-25 17:09:06.364789 UTC | AverageReturn             10
2018-02-25 17:09:06.364895 UTC | StdReturn                  0
2018-02-25 17:09:06.364978 UTC | MaxReturn                 10
2018-02-25 17:09:06.365052 UTC | MinReturn                 10
2018-02-25 17:09:06.365172 UTC | AverageEsReturn            4.04762
2018-02-25 17:09:06.365249 UTC | StdEsReturn                9.14422
2018-02-25 17:09:06.365322 UTC | MaxEsReturn               10
2018-02-25 17:09:06.365401 UTC | MinEsReturn              -10
2018-02-25 17:09:06.365474 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:09:06.365550 UTC | AverageQLoss               0.091904
2018-02-25 17:09:06.365629 UTC | AveragePolicySurr         -0.510264
2018-02-25 17:09:06.365706 UTC | AverageQ                   0.30521
2018-02-25 17:09:06.365788 UTC | AverageAbsQ                0.681526
2018-02-25 17:09:06.365891 UTC | AverageY                   0.305568
2018-02-25 17:09:06.365974 UTC | AverageAbsY                0.768035
2018-02-25 17:09:06.366052 UTC | AverageAbsQYDiff           0.183472
2018-02-25 17:09:06.366133 UTC | AverageAction              0.819901
2018-02-25 17:09:06.366213 UTC | PolicyRegParamNorm        30.4753
2018-02-25 17:09:06.366291 UTC | QFunRegParamNorm          15.6257
2018-02-25 17:09:06.366372 UTC | AverageForwardProgress     0
2018-02-25 17:09:06.366458 UTC | MaxForwardProgress         0
2018-02-25 17:09:06.366542 UTC | MinForwardProgress         0
2018-02-25 17:09:06.366629 UTC | StdForwardProgress         0
2018-02-25 17:09:06.366710 UTC | -----------------------  ----------
2018-02-25 17:09:06.367087 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #40 | Training started
2018-02-25 17:09:45.527195 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #40 | Training finished
2018-02-25 17:09:45.527446 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #40 | Collecting samples for evaluation
2018-02-25 17:09:48.607566 UTC | -----------------------  -----------
2018-02-25 17:09:48.607881 UTC | Epoch                     40
2018-02-25 17:09:48.607992 UTC | AverageReturn             10
2018-02-25 17:09:48.608082 UTC | StdReturn                  0
2018-02-25 17:09:48.608160 UTC | MaxReturn                 10
2018-02-25 17:09:48.608234 UTC | MinReturn                 10
2018-02-25 17:09:48.608311 UTC | AverageEsReturn            4.45783
2018-02-25 17:09:48.608402 UTC | StdEsReturn                8.95141
2018-02-25 17:09:48.608478 UTC | MaxEsReturn               10
2018-02-25 17:09:48.608550 UTC | MinEsReturn              -10
2018-02-25 17:09:48.608641 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:09:48.608720 UTC | AverageQLoss               0.0940502
2018-02-25 17:09:48.608795 UTC | AveragePolicySurr         -0.5291
2018-02-25 17:09:48.608894 UTC | AverageQ                   0.321904
2018-02-25 17:09:48.608983 UTC | AverageAbsQ                0.688057
2018-02-25 17:09:48.609062 UTC | AverageY                   0.322286
2018-02-25 17:09:48.609172 UTC | AverageAbsY                0.776477
2018-02-25 17:09:48.609251 UTC | AverageAbsQYDiff           0.184855
2018-02-25 17:09:48.609333 UTC | AverageAction              0.840258
2018-02-25 17:09:48.609418 UTC | PolicyRegParamNorm        30.6543
2018-02-25 17:09:48.609505 UTC | QFunRegParamNorm          15.7847
2018-02-25 17:09:48.609597 UTC | AverageForwardProgress     0
2018-02-25 17:09:48.609686 UTC | MaxForwardProgress         0
2018-02-25 17:09:48.609778 UTC | MinForwardProgress         0
2018-02-25 17:09:48.609885 UTC | StdForwardProgress         0
2018-02-25 17:09:48.609995 UTC | -----------------------  -----------
2018-02-25 17:09:48.610341 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #41 | Training started
2018-02-25 17:10:27.603806 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #41 | Training finished
2018-02-25 17:10:27.604063 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #41 | Collecting samples for evaluation
2018-02-25 17:10:30.739813 UTC | -----------------------  ----------
2018-02-25 17:10:30.740105 UTC | Epoch                     41
2018-02-25 17:10:30.740210 UTC | AverageReturn             10
2018-02-25 17:10:30.740638 UTC | StdReturn                  0
2018-02-25 17:10:30.740769 UTC | MaxReturn                 10
2018-02-25 17:10:30.740855 UTC | MinReturn                 10
2018-02-25 17:10:30.740938 UTC | AverageEsReturn            3.85542
2018-02-25 17:10:30.741011 UTC | StdEsReturn                9.2269
2018-02-25 17:10:30.741118 UTC | MaxEsReturn               10
2018-02-25 17:10:30.741211 UTC | MinEsReturn              -10
2018-02-25 17:10:30.741293 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:10:30.741885 UTC | AverageQLoss               0.092741
2018-02-25 17:10:30.742218 UTC | AveragePolicySurr         -0.561135
2018-02-25 17:10:30.742332 UTC | AverageQ                   0.345685
2018-02-25 17:10:30.742437 UTC | AverageAbsQ                0.703756
2018-02-25 17:10:30.742513 UTC | AverageY                   0.346081
2018-02-25 17:10:30.742588 UTC | AverageAbsY                0.789212
2018-02-25 17:10:30.743266 UTC | AverageAbsQYDiff           0.183243
2018-02-25 17:10:30.743396 UTC | AverageAction              0.843225
2018-02-25 17:10:30.743499 UTC | PolicyRegParamNorm        30.8142
2018-02-25 17:10:30.743983 UTC | QFunRegParamNorm          15.949
2018-02-25 17:10:30.744091 UTC | AverageForwardProgress     0
2018-02-25 17:10:30.744579 UTC | MaxForwardProgress         0
2018-02-25 17:10:30.744688 UTC | MinForwardProgress         0
2018-02-25 17:10:30.745174 UTC | StdForwardProgress         0
2018-02-25 17:10:30.745283 UTC | -----------------------  ----------
2018-02-25 17:10:30.746232 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #42 | Training started
2018-02-25 17:11:09.712809 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #42 | Training finished
2018-02-25 17:11:09.713059 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #42 | Collecting samples for evaluation
2018-02-25 17:11:12.847373 UTC | -----------------------  -----------
2018-02-25 17:11:12.847666 UTC | Epoch                     42
2018-02-25 17:11:12.847769 UTC | AverageReturn             10
2018-02-25 17:11:12.847868 UTC | StdReturn                  0
2018-02-25 17:11:12.847961 UTC | MaxReturn                 10
2018-02-25 17:11:12.848036 UTC | MinReturn                 10
2018-02-25 17:11:12.848114 UTC | AverageEsReturn            2.2619
2018-02-25 17:11:12.848195 UTC | StdEsReturn                9.74083
2018-02-25 17:11:12.848278 UTC | MaxEsReturn               10
2018-02-25 17:11:12.848354 UTC | MinEsReturn              -10
2018-02-25 17:11:12.848434 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:11:12.848506 UTC | AverageQLoss               0.0917489
2018-02-25 17:11:12.848580 UTC | AveragePolicySurr         -0.594336
2018-02-25 17:11:12.848655 UTC | AverageQ                   0.379055
2018-02-25 17:11:12.848733 UTC | AverageAbsQ                0.718788
2018-02-25 17:11:12.848813 UTC | AverageY                   0.379478
2018-02-25 17:11:12.848915 UTC | AverageAbsY                0.802843
2018-02-25 17:11:12.848995 UTC | AverageAbsQYDiff           0.184535
2018-02-25 17:11:12.849072 UTC | AverageAction              0.855177
2018-02-25 17:11:12.849193 UTC | PolicyRegParamNorm        30.9588
2018-02-25 17:11:12.849286 UTC | QFunRegParamNorm          16.1242
2018-02-25 17:11:12.849380 UTC | AverageForwardProgress     0
2018-02-25 17:11:12.849473 UTC | MaxForwardProgress         0
2018-02-25 17:11:12.849556 UTC | MinForwardProgress         0
2018-02-25 17:11:12.849635 UTC | StdForwardProgress         0
2018-02-25 17:11:12.849712 UTC | -----------------------  -----------
2018-02-25 17:11:12.850063 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #43 | Training started
2018-02-25 17:11:51.956277 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #43 | Training finished
2018-02-25 17:11:51.956509 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #43 | Collecting samples for evaluation
2018-02-25 17:11:55.042758 UTC | -----------------------  -----------
2018-02-25 17:11:55.043055 UTC | Epoch                     43
2018-02-25 17:11:55.043160 UTC | AverageReturn             10
2018-02-25 17:11:55.043247 UTC | StdReturn                  0
2018-02-25 17:11:55.043326 UTC | MaxReturn                 10
2018-02-25 17:11:55.043427 UTC | MinReturn                 10
2018-02-25 17:11:55.043507 UTC | AverageEsReturn            3.82716
2018-02-25 17:11:55.043588 UTC | StdEsReturn                9.23866
2018-02-25 17:11:55.043662 UTC | MaxEsReturn               10
2018-02-25 17:11:55.043738 UTC | MinEsReturn              -10
2018-02-25 17:11:55.043814 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:11:55.043891 UTC | AverageQLoss               0.0930148
2018-02-25 17:11:55.043969 UTC | AveragePolicySurr         -0.609731
2018-02-25 17:11:55.044042 UTC | AverageQ                   0.392587
2018-02-25 17:11:55.044119 UTC | AverageAbsQ                0.735083
2018-02-25 17:11:55.044200 UTC | AverageY                   0.393241
2018-02-25 17:11:55.044280 UTC | AverageAbsY                0.818196
2018-02-25 17:11:55.044374 UTC | AverageAbsQYDiff           0.184076
2018-02-25 17:11:55.044462 UTC | AverageAction              0.822103
2018-02-25 17:11:55.044539 UTC | PolicyRegParamNorm        31.0986
2018-02-25 17:11:55.044620 UTC | QFunRegParamNorm          16.2559
2018-02-25 17:11:55.044708 UTC | AverageForwardProgress     0
2018-02-25 17:11:55.044793 UTC | MaxForwardProgress         0
2018-02-25 17:11:55.044872 UTC | MinForwardProgress         0
2018-02-25 17:11:55.044952 UTC | StdForwardProgress         0
2018-02-25 17:11:55.045042 UTC | -----------------------  -----------
2018-02-25 17:11:55.045430 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #44 | Training started
